ASIN,YEAR,MONTH,DAY,STAR_5,STAR_4,STAR_3,STAR_2,STAR_1,STAR_AVG,
B09GN14Y2S,2022,3,8,84,11,3,1,1,4.7,2022-03-08 04:56:51.566299
B076HCHDJL,2022,3,8,100,0,0,0,0,5,2022-03-08 04:56:58.524045
B0814BCX5C,2022,3,8,72,16,7,3,2,4.5,2022-03-08 04:57:06.231095
B000HBGGQ4,2022,3,8,84,12,3,1,1,4.8,2022-03-08 04:57:14.216030
B0734FMZ5Z,2022,3,8,83,0,0,6,11,4.4,2022-03-08 04:57:20.895120
B01MZ83LQX,2022,3,8,77,13,6,2,3,4.6,2022-03-08 04:57:27.799678
B099NYSG6G,2022,3,8,74,15,7,1,3,4.6,2022-03-08 04:57:34.736045
B081VLCL2R,2022,3,8,77,10,5,4,5,4.5,2022-03-08 04:57:41.543961
B0845D28ZY,2022,3,8,85,11,3,1,1,4.8,2022-03-08 04:57:49.702818
B00OPEDVWQ,2022,3,8,63,21,7,9,0,4.4,2022-03-08 04:57:57.139291
B082LLSBD2,2022,3,8,23,65,0,0,12,3.9,2022-03-08 04:58:03.764059
B09S3WLZM6,2022,3,8,87,9,3,1,1,4.8,2022-03-08 04:58:10.873162
B08VNSTNQF,2022,3,8,100,0,0,0,0,5,2022-03-08 04:58:18.218266
B002R2E10O,2022,3,8,75,12,6,3,3,4.5,2022-03-08 04:58:25.633913
B01G4WNGGM,2022,3,8,83,9,6,1,1,4.7,2022-03-08 04:58:32.927057
B09JYJK5WZ,2022,3,8,59,19,8,8,6,4.2,2022-03-08 04:58:39.795443
B093SMPCFQ,2022,3,8,100,0,0,0,0,5,2022-03-08 04:58:45.731781
B09PJ1CLXL,2022,3,8,77,13,6,2,2,4.6,2022-03-08 04:58:52.591114
B0719PR23H,2022,3,8,72,12,7,3,5,4.4,2022-03-08 04:58:59.768845
B09KF9S89Y,2022,3,8,100,0,0,0,0,5,2022-03-08 04:59:06.540530
B09GMZZMPM,2022,3,8,82,12,4,1,1,4.7,2022-03-08 04:59:13.797516
B09Q1LFNQ4,2022,3,8,82,11,3,1,2,4.7,2022-03-08 04:59:28.973037
B09L2M8ZTR,2022,3,8,100,0,0,0,0,5,2022-03-08 04:59:36.634456
B09L1MS6WZ,2022,3,8,100,0,0,0,0,5,2022-03-08 04:59:44.763311
B09C1XCJ76,2022,3,8,100,0,0,0,0,5,2022-03-08 04:59:51.806668
B00UEOGCP4,2022,3,8,74,13,7,2,3,4.5,2022-03-08 04:59:58.414126
B0102V30MQ,2022,3,8,74,9,8,5,4,4.4,2022-03-08 05:00:06.202515
B09PMBTGLP,2022,3,8,100,0,0,0,0,5,2022-03-08 05:00:12.796880
B093SMPCFQ,2022,3,8,100,0,0,0,0,5,2022-03-08 05:00:18.719264
B003ZYKUYY,2022,3,8,81,12,5,1,1,4.7,2022-03-08 05:00:26.172140
B00XJZGI3Q,2022,3,8,79,11,6,0,3,4.6,2022-03-08 05:00:33.000019
B075HB7GSJ,2022,3,8,70,16,9,2,4,4.5,2022-03-08 05:00:40.639634
B08SV4K4WK,2022,3,8,77,10,6,4,3,4.6,2022-03-08 05:00:47.089318
B00VVKOAFY,2022,3,8,83,17,0,0,0,4.8,2022-03-08 05:00:53.527147
B09JYJK5WZ,2022,3,8,59,19,8,8,6,4.2,2022-03-08 05:01:00.808269
B003EKTVNA,2022,3,8,62,11,6,10,11,4,2022-03-08 05:01:06.945393
B095G1C1RG,2022,3,8,56,19,14,5,7,4.1,2022-03-08 05:01:13.659584
B01D54QJHU,2022,3,8,71,15,7,3,4,4.5,2022-03-08 05:01:20.923517
B07DWHZ62P,2022,3,8,66,16,10,4,4,4.4,2022-03-08 05:01:28.462100
B00SD8J1WY,2022,3,8,86,8,4,2,0,4.8,2022-03-08 05:01:34.841499
B09MTXYMBN,2022,3,8,0,0,0,0,0,0,2022-03-08 05:01:40.876477
B09NQL6BXP,2022,3,8,86,8,3,1,2,4.8,2022-03-08 05:01:49.064259
B01ETFIBK2,2022,3,8,100,0,0,0,0,5,2022-03-08 05:01:55.804977
B082C5X8RC,2022,3,8,60,16,11,6,7,4.2,2022-03-08 05:02:03.240539
B07P6DHMTT,2022,3,8,75,15,3,0,7,4.5,2022-03-08 05:02:19.851443
B086Z591R3,2022,3,8,73,14,5,4,4,4.5,2022-03-08 05:02:28.380765
B08HHD7GYB,2022,3,8,79,8,7,2,3,4.6,2022-03-08 05:02:36.159890
B071Z79329,2022,3,8,66,18,11,2,3,4.4,2022-03-08 05:02:42.931604
B01E440NTK,2022,3,8,0,100,0,0,0,4,2022-03-08 05:02:48.915560
B00J9JLG1U,2022,3,8,63,17,15,6,0,4.4,2022-03-08 05:02:55.781835
B07T8BTMXC,2022,3,8,89,5,3,1,2,4.8,2022-03-08 05:03:02.617770
B09H93Q7SH,2022,3,8,100,0,0,0,0,5,2022-03-08 05:03:09.163220
B097KSWDGC,2022,3,8,100,0,0,0,0,5,2022-03-08 05:03:16.069778
B095X69299,2022,3,8,63,17,7,7,5,4.3,2022-03-08 05:03:23.606892
B07YS6JV4F,2022,3,8,80,10,6,2,2,4.6,2022-03-08 05:03:30.672397
B01FT1FL3K,2022,3,8,84,10,3,1,2,4.7,2022-03-08 05:03:38.240760
B0017QSW8I,2022,3,8,74,8,6,8,4,4.4,2022-03-08 05:03:45.952810
B01IAFEWM8,2022,3,8,86,9,0,0,5,4.7,2022-03-08 05:03:52.329150
B09KWQYGZG,2022,3,8,0,0,0,0,0,0,2022-03-08 05:03:58.617726
B07FYV6R93,2022,3,8,86,10,3,1,1,4.8,2022-03-08 05:04:06.084315
B08634FSKN,2022,3,8,61,16,10,6,7,4.2,2022-03-08 05:04:12.877002
B07CMJ5D7Z,2022,3,8,72,12,8,4,3,4.5,2022-03-08 05:04:20.728099
B09K831L18,2022,3,8,57,29,14,0,0,4.4,2022-03-08 05:04:28.161134
B08BYWPY8M,2022,3,8,72,7,8,5,8,4.3,2022-03-08 05:04:35.228877
B07ZG752ZV,2022,3,8,74,16,5,2,3,4.6,2022-03-08 05:04:42.783200
B07C61C3FD,2022,3,8,62,10,14,4,10,4.1,2022-03-08 05:04:50.092886
B0766317LT,2022,3,8,75,12,7,3,3,4.5,2022-03-08 05:04:57.233830
B08X1DW195,2022,3,8,73,15,7,2,3,4.5,2022-03-08 05:05:04.702351
B08LJ5P1RV,2022,3,8,73,18,0,0,8,4.5,2022-03-08 05:05:10.990033
B07WCQWCRP,2022,3,8,72,16,7,3,3,4.5,2022-03-08 05:05:18.334938
B07FZ2ZX8W,2022,3,8,89,7,2,1,1,4.8,2022-03-08 05:05:26.284212
B017LXVKRA,2022,3,8,80,11,5,2,2,4.7,2022-03-08 05:05:33.915138
B079W9FRLZ,2022,3,8,74,13,7,3,4,4.5,2022-03-08 05:05:42.234219
B08YQ8ZFQS,2022,3,8,80,11,6,0,3,4.6,2022-03-08 05:05:49.226234
B09HNPQCV2,2022,3,8,0,0,0,0,0,0,2022-03-08 05:05:56.063816
B08YRYHPWS,2022,3,8,79,11,3,3,4,4.6,2022-03-08 05:06:03.412598
B09KT5JZ3M,2022,3,8,0,0,0,0,0,0,2022-03-08 05:06:10.943005
B07N7TJSJM,2022,3,8,0,0,0,0,0,0,2022-03-08 05:06:17.865270
B09L2DGGN8,2022,3,8,100,0,0,0,0,5,2022-03-08 05:06:32.685544
B017TQRPOG,2022,3,8,69,16,9,3,3,4.4,2022-03-08 05:06:39.948983
B09Q1L38TK,2022,3,8,84,11,3,0,2,4.7,2022-03-08 05:06:47.518839
B082WMX64T,2022,3,8,68,13,11,3,5,4.4,2022-03-08 05:06:55.082298
B079W9FRLZ,2022,3,8,74,13,7,3,4,4.5,2022-03-08 05:07:02.190356
B09HNPQCV2,2022,3,8,0,0,0,0,0,0,2022-03-08 05:07:08.405158
B08YRYHPWS,2022,3,8,79,11,3,3,4,4.6,2022-03-08 05:07:15.563037
B09N5JT4JR,2022,3,8,90,6,2,1,1,4.8,2022-03-08 05:07:23.381285
B0009MJE74,2022,3,8,82,8,6,2,3,4.6,2022-03-08 05:07:31.779140
B07VQK8CWS,2022,3,8,75,10,0,8,6,4.4,2022-03-08 05:07:39.012990
B0755LS6GG,2022,3,8,100,0,0,0,0,5,2022-03-08 05:07:45.854834
B08235T3V5,2022,3,8,60,13,12,6,8,4.1,2022-03-08 05:07:53.137931
B07R4BKWQL,2022,3,8,57,15,12,7,8,4.1,2022-03-08 05:08:00.225206
B077Y97R6D,2022,3,8,82,7,3,1,7,4.6,2022-03-08 05:08:07.198018
B001718LHU,2022,3,8,69,22,10,0,0,4.6,2022-03-08 05:08:14.319354
B091NL6JNP,2022,3,8,89,11,0,0,0,4.9,2022-03-08 05:08:21.931583
B00I6A6BTU,2022,3,8,76,13,7,2,2,4.6,2022-03-08 05:08:28.250290
B07H3S7Z8Q,2022,3,8,87,3,4,0,6,4.7,2022-03-08 05:08:34.494257
B09R7MF57D,2022,3,8,84,10,3,1,1,4.8,2022-03-08 05:08:41.963528
B08738VK4C,2022,3,8,82,10,5,2,2,4.7,2022-03-08 05:08:48.916682
B083ZLXJKW,2022,3,8,68,14,9,4,5,4.3,2022-03-08 05:08:56.367800
B08CT3L746,2022,3,8,44,16,16,12,12,3.7,2022-03-08 05:09:03.234919
B0098R752C,2022,3,8,81,11,3,2,3,4.7,2022-03-08 05:09:10.017997
B0020VJTDG,2022,3,8,83,10,4,1,2,4.7,2022-03-08 05:09:17.543377
B077SZYR3R,2022,3,8,86,10,2,1,1,4.8,2022-03-08 05:09:24.869847
B001KF2KZ2,2022,3,8,82,10,5,1,2,4.7,2022-03-08 05:09:32.385214
B07BCHD31N,2022,3,8,79,14,0,6,0,4.7,2022-03-08 05:09:39.120601
B09GMZR73M,2022,3,8,0,0,0,0,0,0,2022-03-08 05:09:45.613586
B07CTSS14R,2022,3,8,83,10,4,1,1,4.7,2022-03-08 05:09:53.642585
B085S7NMS8,2022,3,8,82,10,4,2,2,4.7,2022-03-08 05:10:01.612355
B09L1Q2K49,2022,3,8,100,0,0,0,0,5,2022-03-08 05:10:08.472326
B083JCTNSG,2022,3,8,71,13,8,2,6,4.4,2022-03-08 05:10:15.335342
B00I69SNSS,2022,3,8,82,13,3,2,1,4.7,2022-03-08 05:10:22.296017
B09RJRGMMH,2022,3,8,89,6,3,1,1,4.8,2022-03-08 05:10:29.988132
B00OMXW9MS,2022,3,8,90,7,2,0,1,4.8,2022-03-08 05:10:37.564629
B099KJ359T,2022,3,8,73,0,13,13,0,4.3,2022-03-08 05:10:43.937314
B00P7PHTBG,2022,3,8,84,9,2,1,4,4.7,2022-03-08 05:10:51.834419
B09BGGSYMC,2022,3,8,0,0,0,0,0,0,2022-03-08 05:10:58.050203
B07YNJD3D2,2022,3,8,44,19,26,0,11,3.8,2022-03-08 05:11:04.341261
B0927K7TVC,2022,3,8,56,30,6,6,2,4.3,2022-03-08 05:11:11.706897
B01K4Q1P8U,2022,3,8,88,7,3,1,1,4.8,2022-03-08 05:11:18.940247
B075JLN84D,2022,3,8,100,0,0,0,0,5,2022-03-08 05:11:25.704911
B096PGRCPF,2022,3,8,70,25,0,5,0,4.6,2022-03-08 05:11:32.963310
B086G3QT1N,2022,3,8,68,18,8,3,3,4.5,2022-03-08 05:11:40.638342
B00ACVX1Z8,2022,3,8,74,11,6,3,5,4.5,2022-03-08 05:11:48.752310
B07WMZ631G,2022,3,8,100,0,0,0,0,5,2022-03-08 05:11:55.447642
B09PC48TRC,2022,3,8,75,13,6,1,5,4.5,2022-03-08 05:12:02.290580
B079Q9ND6V,2022,3,8,86,9,3,1,1,4.8,2022-03-08 05:12:09.390526
B09HJKL2P3,2022,3,8,78,22,0,0,0,4.8,2022-03-08 05:12:16.590627
B00U2VR1K4,2022,3,8,75,14,4,3,3,4.6,2022-03-08 05:12:23.342953
B07B81RTGV,2022,3,8,76,15,5,1,2,4.6,2022-03-08 05:12:31.038261
B00KFYAPEM,2022,3,8,79,11,4,2,4,4.6,2022-03-08 05:12:38.313307
951311290X,2022,3,8,73,10,9,4,5,4.4,2022-03-08 05:12:45.761690
B002VWL2HK,2022,3,8,58,13,8,7,14,4,2022-03-08 05:12:52.464969
B07YVPHCNM,2022,3,8,48,0,19,15,19,3.4,2022-03-08 05:12:58.763685
B08373D96S,2022,3,8,90,7,2,0,1,4.8,2022-03-08 05:13:07.040032
B07C54GJX9,2022,3,8,80,11,4,1,4,4.6,2022-03-08 05:13:14.539652
B01GOYNQGU,2022,3,8,0,0,0,0,0,0,2022-03-08 05:13:28.033428
B06XZMTQBQ,2022,3,8,41,11,32,16,0,3.8,2022-03-08 05:13:35.166357
B09LBXDFD2,2022,3,8,100,0,0,0,0,5,2022-03-08 05:13:42.145220
B09DCGDB6Q,2022,3,8,72,14,0,14,0,4.4,2022-03-08 05:13:49.455985
B07YVPHCNM,2022,3,8,48,0,19,15,19,3.4,2022-03-08 05:13:55.345369
B00BWVC248,2022,3,8,84,9,3,0,4,4.7,2022-03-08 05:14:02.094006
B073R4YK8F,2022,3,8,84,9,3,1,2,4.7,2022-03-08 05:14:08.589357
B07YNMW1XM,2022,3,8,51,14,15,9,12,3.8,2022-03-08 05:14:15.393735
B00NFVMD4W,2022,3,8,81,13,4,1,1,4.7,2022-03-08 05:14:22.276870
B073JZ2967,2022,3,8,75,13,7,3,2,4.6,2022-03-08 05:14:29.767300
B09GMZZMPM,2022,3,8,82,12,4,1,1,4.7,2022-03-08 05:14:37.067151
B07JZDXLG8,2022,3,8,84,9,3,1,3,4.7,2022-03-08 05:14:44.241193
B004AI371W,2022,3,8,86,7,3,2,2,4.7,2022-03-08 05:14:51.518373
B00140QXE2,2022,3,8,82,4,9,0,4,4.6,2022-03-08 05:14:57.975358
B09C1XCJ76,2022,3,8,100,0,0,0,0,5,2022-03-08 05:15:04.619916
B078J7PNSS,2022,3,8,80,12,4,1,2,4.7,2022-03-08 05:15:11.902330
B00SIPJWD0,2022,3,8,78,15,6,0,1,4.7,2022-03-08 05:15:19.149613
B00OWCCGO0,2022,3,8,67,9,13,0,11,4.2,2022-03-08 05:15:25.732072
B00172IEL2,2022,3,8,72,20,3,3,2,4.6,2022-03-08 05:15:32.662257
B07KY2PTDR,2022,3,8,77,12,5,2,3,4.6,2022-03-08 05:15:39.385994
B095C4K8PR,2022,3,8,33,19,19,0,30,3.3,2022-03-08 05:15:46.102303
B086LYQVF6,2022,3,8,83,10,3,2,2,4.7,2022-03-08 05:15:52.986445
B09QD2FX2Q,2022,3,8,0,0,0,0,0,0,2022-03-08 05:15:59.440996
B08MKD4YPC,2022,3,8,65,13,10,6,6,4.3,2022-03-08 05:16:07.165646
B01MR4OJ63,2022,3,8,56,12,12,8,12,3.9,2022-03-08 05:16:14.489776
B07XN65CC1,2022,3,8,49,17,15,0,19,3.8,2022-03-08 05:16:21.280052
B0769XY12N,2022,3,8,58,15,13,7,7,4.1,2022-03-08 05:16:29.062858
B00SS81M58,2022,3,8,78,14,5,1,2,4.6,2022-03-08 05:16:35.985124
B09SNZMKGF,2022,3,8,0,0,0,0,0,0,2022-03-08 05:16:42.393671
B09BW1VJ4K,2022,3,8,62,22,11,4,2,4.4,2022-03-08 05:16:50.408471
B09PJKXTX2,2022,3,8,0,0,0,0,0,0,2022-03-08 05:16:57.325868
B09DGVHKZL,2022,3,8,100,0,0,0,0,5,2022-03-08 05:17:03.795496
B01CJL00PM,2022,3,8,79,12,3,2,4,4.6,2022-03-08 05:17:11.023391
B08YXVZQXZ,2022,3,8,72,10,4,7,7,4.3,2022-03-08 05:17:18.028049
B08L8GXFVK,2022,3,8,63,23,0,0,14,4.2,2022-03-08 05:17:24.052387
B00DIUG292,2022,3,8,77,14,5,3,2,4.6,2022-03-08 05:17:31.135863
B09JL492SW,2022,3,8,56,26,14,3,1,4.3,2022-03-08 05:17:38.279920
B082VLGNJB,2022,3,8,86,9,3,1,1,4.8,2022-03-08 05:17:45.582466
B07Z5QR24V,2022,3,8,72,10,8,5,4,4.4,2022-03-08 05:17:53.207902
B01DH3VEM4,2022,3,8,82,11,3,1,4,4.7,2022-03-08 05:18:00.230217
B08V4B3QM6,2022,3,8,0,0,0,0,0,0,2022-03-08 05:18:06.558746
B09B5YN7ZF,2022,3,8,38,45,17,0,0,4.2,2022-03-08 05:18:13.507126
B00JF2FPHW,2022,3,8,51,20,15,5,9,4,2022-03-08 05:18:20.445167
B001B21H2Q,2022,3,8,60,0,20,10,10,3.9,2022-03-08 05:18:26.624405
B06XKR5RCT,2022,3,8,74,14,7,3,3,4.5,2022-03-08 05:18:34.130660
B008CZBZQI,2022,3,8,77,14,6,1,2,4.6,2022-03-08 05:18:41.325820
B09RG9VPS6,2022,3,8,65,11,6,13,5,4.2,2022-03-08 05:18:48.358923
B09QD1WWDN,2022,3,8,0,0,0,0,0,0,2022-03-08 05:18:55.093745
B08M9XF1BR,2022,3,8,77,13,6,2,3,4.6,2022-03-08 05:19:01.894283
B07K2B3LRL,2022,3,8,69,18,5,4,3,4.5,2022-03-08 05:19:08.866746
B071DXRDDG,2022,3,8,83,11,4,1,1,4.7,2022-03-08 05:19:15.800789
B07NPGVT1M,2022,3,8,0,0,0,0,0,0,2022-03-08 05:19:22.559245
B07NLL3891,2022,3,8,60,25,15,0,0,4.4,2022-03-08 05:19:29.825821
B09Q5LGTJN,2022,3,8,70,24,0,0,6,4.5,2022-03-08 05:19:37.071259
B019ZYWCNY,2022,3,8,71,16,0,0,13,4.3,2022-03-08 05:19:43.537910
B07G3G17CJ,2022,3,8,86,7,3,1,3,4.7,2022-03-08 05:19:50.631089
B081SYPLLG,2022,3,8,70,15,6,4,6,4.4,2022-03-08 05:19:57.884387
B09L1NKZKQ,2022,3,8,100,0,0,0,0,5,2022-03-08 05:20:12.322818
B07T7HLW7F,2022,3,8,77,13,5,3,2,4.6,2022-03-08 05:20:20.926467
B0001EKYB0,2022,3,8,69,17,9,3,3,4.5,2022-03-08 05:20:28.903966
B09CZHWW6M,2022,3,8,62,20,12,4,3,4.4,2022-03-08 05:20:36.242121
B073JZ2967,2022,3,8,75,13,7,3,2,4.6,2022-03-08 05:20:43.998036
B005C2N8IC,2022,3,8,76,12,7,2,3,4.6,2022-03-08 05:20:51.084162
B07QP2VC8P,2022,3,8,59,14,13,5,9,4.1,2022-03-08 05:20:58.969042
B07WTRJH91,2022,3,8,68,15,10,3,3,4.4,2022-03-08 05:21:06.752926
B00GMOQGSI,2022,3,8,77,10,7,3,3,4.6,2022-03-08 05:21:15.202586
B07PN1P4WM,2022,3,8,82,12,2,1,3,4.7,2022-03-08 05:21:22.368474
B00P7PLMBO,2022,3,8,78,14,5,1,2,4.7,2022-03-08 05:21:30.123977
B07Y9NNB3C,2022,3,8,51,15,16,6,12,3.9,2022-03-08 05:21:37.161879
B09RD2Q79V,2022,3,8,0,0,0,0,0,0,2022-03-08 05:21:43.198814
B01IA9AOAS,2022,3,8,100,0,0,0,0,5,2022-03-08 05:21:50.245859
B07CGFQT14,2022,3,8,68,14,9,5,4,4.4,2022-03-08 05:21:58.020196
B08K9C2ZWQ,2022,3,8,82,11,3,1,2,4.7,2022-03-08 05:22:05.718360
B09Q3CLC9Y,2022,3,8,0,0,0,0,0,0,2022-03-08 05:22:13.170186
B012UDNONE,2022,3,8,70,13,9,3,5,4.4,2022-03-08 05:22:20.934356
B01HBPGD7A,2022,3,8,68,13,0,6,13,4.2,2022-03-08 05:22:27.155821
B08L9LS5VZ,2022,3,8,87,11,0,0,2,4.8,2022-03-08 05:22:33.197506
B01LMVSSMC,2022,3,8,65,16,10,5,5,4.3,2022-03-08 05:22:40.498119
B00TIX22IS,2022,3,8,79,21,0,0,0,4.8,2022-03-08 05:22:46.799940
B00H6QO6UQ,2022,3,8,62,15,0,0,22,3.9,2022-03-08 05:22:53.342133
B006U7BL6O,2022,3,8,60,16,11,6,8,4.1,2022-03-08 05:23:00.712988
B06XZMB611,2022,3,8,81,11,5,1,2,4.7,2022-03-08 05:23:08.495951
B087CD1V2P,2022,3,8,58,10,18,0,15,4,2022-03-08 05:23:15.481479
B01HIY3SPO,2022,3,8,77,12,6,0,5,4.5,2022-03-08 05:23:22.521065
B0921RG6P3,2022,3,8,77,13,6,1,2,4.6,2022-03-08 05:23:29.839723
B08PCRDG51,2022,3,8,79,13,4,1,3,4.6,2022-03-08 05:23:37.116534
B07SQC1MX4,2022,3,8,78,10,2,5,4,4.5,2022-03-08 05:23:45.331249
B0093NPNO8,2022,3,8,77,10,6,2,6,4.5,2022-03-08 05:23:52.877851
B07CL765YW,2022,3,8,29,40,0,0,31,3.3,2022-03-08 05:23:59.546564
B075TY3R5W,2022,3,8,65,16,6,2,11,4.2,2022-03-08 05:24:05.831682
B01JA9NEZO,2022,3,8,78,9,6,2,5,4.5,2022-03-08 05:24:13.131625
B01L4H855O,2022,3,8,85,12,2,0,1,4.8,2022-03-08 05:24:19.879970
B07N7XLHMF,2022,3,8,100,0,0,0,0,5,2022-03-08 05:24:26.467058
B08SDRZN7Z,2022,3,8,78,13,5,2,2,4.6,2022-03-08 05:24:33.086841
B06VSNCTKJ,2022,3,8,65,15,10,6,4,4.3,2022-03-08 05:24:40.643004
B07G9K9FS8,2022,3,8,84,9,4,1,2,4.7,2022-03-08 05:24:48.249441
B071CYHY5M,2022,3,8,87,13,0,0,0,4.9,2022-03-08 05:24:54.608998
B09JNZ41MF,2022,3,8,42,35,17,6,0,4.1,2022-03-08 05:25:01.049138
B08JH3LY7Q,2022,3,8,44,13,22,10,12,3.7,2022-03-08 05:25:08.093229
B077JC2RP8,2022,3,8,83,9,4,1,3,4.7,2022-03-08 05:25:15.435255
B00NZC95S8,2022,3,8,87,9,2,1,1,4.8,2022-03-08 05:25:22.903155
B07227L8DF,2022,3,8,84,8,3,1,3,4.7,2022-03-08 05:25:31.115374
B07J1X1Q8N,2022,3,8,70,6,0,13,11,4.1,2022-03-08 05:25:37.737609
B06XZZWTL6,2022,3,8,82,9,5,2,3,4.7,2022-03-08 05:25:44.985307
B09SM7DQMG,2022,3,8,0,0,0,0,0,0,2022-03-08 05:25:50.732344
B00DUYD26M,2022,3,8,86,7,7,0,0,4.8,2022-03-08 05:25:57.676023
B079NVHKF5,2022,3,8,86,7,4,1,2,4.7,2022-03-08 05:26:04.718311
B01BP5LA4I,2022,3,8,70,6,12,5,7,4.3,2022-03-08 05:26:12.264088
B0015T93XK,2022,3,8,20,30,21,0,29,3.1,2022-03-08 05:26:18.918009
B07JZFMPP1,2022,3,8,83,9,4,1,3,4.7,2022-03-08 05:26:30.697138
B084H1V96M,2022,3,8,76,11,6,2,4,4.5,2022-03-08 05:26:38.535979
B09FR6MYKG,2022,3,8,86,8,3,1,2,4.8,2022-03-08 05:26:46.182928
B082TNNMV5,2022,3,8,82,10,5,1,3,4.7,2022-03-08 05:26:53.531412
B01D6I4SAU,2022,3,8,83,9,4,2,2,4.7,2022-03-08 05:27:00.959006
B07T6HNDL7,2022,3,8,46,27,27,0,0,4.2,2022-03-08 05:27:15.539532
B09GG6B5Y3,2022,3,8,0,0,0,0,0,0,2022-03-08 05:27:22.176776
B0000535UT,2022,3,8,74,12,6,3,5,4.5,2022-03-08 05:27:31.448931
B094W7PCXF,2022,3,8,0,0,0,0,0,0,2022-03-08 05:27:38.166512
B07N7XLHMF,2022,3,8,100,0,0,0,0,5,2022-03-08 05:27:44.191147
B07BGRNDP2,2022,3,8,61,14,12,4,9,4.1,2022-03-08 05:27:50.641914
B00DUYD26M,2022,3,8,86,7,7,0,0,4.8,2022-03-08 05:27:58.012268
B079NVHKF5,2022,3,8,86,7,4,1,2,4.7,2022-03-08 05:28:05.053765
B01BP5LA4I,2022,3,8,70,6,12,5,7,4.3,2022-03-08 05:28:12.358946
B0015T93XK,2022,3,8,20,30,21,0,29,3.1,2022-03-08 05:28:18.404772
B093ZKXV6F,2022,3,8,70,15,7,3,4,4.4,2022-03-08 05:28:26.360918
B084H1V96M,2022,3,8,76,11,6,2,4,4.5,2022-03-08 05:28:33.815664
B071CYHY5M,2022,3,8,87,13,0,0,0,4.9,2022-03-08 05:28:40.593431
B09FR6MYKG,2022,3,8,86,8,3,1,2,4.8,2022-03-08 05:28:47.892187
B09GMZR73M,2022,3,8,0,0,0,0,0,0,2022-03-08 05:28:54.423544
B075TY3R5W,2022,3,8,65,16,6,2,11,4.2,2022-03-08 05:29:01.042942
B01HX06CJM,2022,3,8,83,10,3,1,3,4.7,2022-03-08 05:29:08.845712
B01IAFJD2W,2022,3,8,85,8,2,3,2,4.7,2022-03-08 05:29:15.814727
B08FNYM72K,2022,3,8,100,0,0,0,0,5,2022-03-08 05:29:22.115783
B09Q3PZ8JK,2022,3,8,0,0,0,0,0,0,2022-03-08 05:29:28.583391
B077SP3KCJ,2022,3,8,69,15,7,3,6,4.4,2022-03-08 05:29:35.935127
B07CW4R4MZ,2022,3,8,64,20,8,6,2,4.4,2022-03-08 05:29:43.263620
B07FYLZ7GK,2022,3,8,87,9,3,0,1,4.8,2022-03-08 05:29:50.727675
B08L6SNWSL,2022,3,8,70,13,7,5,5,4.4,2022-03-08 05:29:57.617348
B09SM7DQMG,2022,3,8,0,0,0,0,0,0,2022-03-08 05:30:03.317520
B099MX6WJN,2022,3,8,100,0,0,0,0,5,2022-03-08 05:30:09.882438
B00ASN8GDC,2022,3,8,65,13,10,11,0,4.3,2022-03-08 05:30:16.511679
B084LVN3HK,2022,3,8,84,0,0,0,16,4.3,2022-03-08 05:30:23.661205
B0771VRB8G,2022,3,8,0,0,0,0,0,0,2022-03-08 05:30:29.690671
B09MFNDGVL,2022,3,8,46,31,10,5,8,4,2022-03-08 05:30:37.172547
B07FF7KS17,2022,3,8,67,15,8,4,5,4.3,2022-03-08 05:30:45.180676
B09S41HW2K,2022,3,8,0,0,0,0,0,0,2022-03-08 05:30:51.172838
B08C5NDCN2,2022,3,8,88,7,3,1,2,4.8,2022-03-08 05:30:58.424029
B09PJ53C7P,2022,3,8,83,10,4,1,1,4.7,2022-03-08 05:31:05.930655
B01KLYF8ZQ,2022,3,8,86,9,3,1,1,4.8,2022-03-08 05:31:12.467859
B0136MCSJE,2022,3,8,70,14,9,3,5,4.4,2022-03-08 05:31:19.979420
B09P3X7KKV,2022,3,8,85,7,4,1,3,4.7,2022-03-08 05:31:27.032257
B07HCSMFWG,2022,3,8,81,11,4,1,3,4.7,2022-03-08 05:31:34.738700
B002WN2Y8O,2022,3,8,81,13,4,1,2,4.7,2022-03-08 05:31:41.936237
B07FZN7RPM,2022,3,8,75,14,11,0,0,4.6,2022-03-08 05:31:48.937231
B00733Z6CE,2022,3,8,87,4,1,2,6,4.6,2022-03-08 05:31:55.874271
B014Z5YV1E,2022,3,8,75,12,6,2,4,4.5,2022-03-08 05:32:03.337401
B01MQX0FV2,2022,3,8,74,12,6,3,4,4.5,2022-03-08 05:32:10.742698
B07G8R3KY7,2022,3,8,65,17,11,4,3,4.4,2022-03-08 05:32:17.696640
B07NVX453K,2022,3,8,83,12,3,0,1,4.8,2022-03-08 05:32:24.156766
B07GRKY8YC,2022,3,8,83,9,2,1,4,4.7,2022-03-08 05:32:30.829655
B09S8YHM7X,2022,3,8,0,0,0,0,0,0,2022-03-08 05:32:37.509961
B01AB5ZKRG,2022,3,8,86,9,3,1,2,4.8,2022-03-08 05:32:46.061032
B07MLSRZPH,2022,3,8,62,0,38,0,0,4.2,2022-03-08 05:32:52.343030
B07ZJWVK8V,2022,3,8,82,10,5,2,1,4.7,2022-03-08 05:33:00.129176
B07NDT347C,2022,3,8,89,6,0,5,0,4.8,2022-03-08 05:33:07.800306
B08P559PT9,2022,3,8,65,11,11,8,5,4.2,2022-03-08 05:33:14.366387
